contact_id,month,day_of_week,contact,num_contacts,days_since_previous,num_contacts_previous,outcome_previous,age,marital,job,education,default,mortgage,personal_loan,call_centre_volume,high_temp,low_temp,forward_rate,num_employed,consumer_confidence,price_index,employment_variation,outcome
30654,may,tue,mobile,3,-1,1,failure,34,married,administrative,university.degree,no,yes,no,0.295488168,27,14,1.344,23669.51229,-44.814,255.45575,-1.60866,FALSE
37769,aug,mon,mobile,2,6,1,success,74,married,retired,4years,unknown,yes,no,1.111076808,28,24,0.843,23563.21278,-30.458,253.55275,-2.59173,TRUE
26899,nov,thu,mobile,2,-1,0,nonexistent,29,single,technical,university.degree,no,yes,yes,1.849192529,18,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
21289,aug,mon,mobile,2,-1,0,nonexistent,33,divorced,unemployed,postgrad,no,yes,no,0.712940164,33,20,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
17552,jul,mon,landline,2,-1,0,nonexistent,43,divorced,unemployed,9years,no,yes,yes,0.564962515,25,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
35171,may,fri,mobile,1,-1,0,nonexistent,44,married,management,university.degree,no,no,no,2.211035531,27,12,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
7848,jun,mon,landline,1,-1,0,nonexistent,45,single,industrial,9years,no,no,no,0.903302422,25,17,4.865,24268.31739,-40.546,259.77875,1.25118,FALSE
38076,sep,tue,mobile,2,6,2,failure,27,married,administrative,university.degree,no,yes,no,2.820777233,27,20,0.77,23290.73325,-28.906,254.04225,-3.03858,TRUE
26494,nov,thu,mobile,2,-1,1,failure,55,married,entrepreneur,postgrad,no,yes,no,1.224017775,16,10,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
16661,jul,wed,mobile,5,-1,0,nonexistent,26,single,administrative,university.degree,no,yes,no,1.032361413,32,16,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
4220,may,tue,landline,1,-1,0,nonexistent,56,married,management,unknown,no,no,no,0.213221464,23,10,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
7318,may,thu,landline,3,-1,0,nonexistent,59,single,administrative,university.degree,no,yes,yes,1.958053208,24,13,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
32878,may,mon,mobile,2,-1,1,failure,51,married,administrative,6years,no,no,yes,1.324474267,24,10,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
19216,aug,wed,mobile,1,-1,0,nonexistent,30,single,administrative,university.degree,no,yes,no,1.715407497,27,18,4.967,24268.31739,-35.017,256.971,1.25118,FALSE
12187,jul,tue,landline,2,-1,0,nonexistent,54,married,retired,high.school,no,yes,yes,0.711934464,31,20,4.955,24268.31739,-41.419,258.2745,1.25118,FALSE
423,may,tue,landline,3,-1,0,nonexistent,39,married,management,university.degree,unknown,no,no,1.264670683,23,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
32786,may,mon,mobile,2,-1,0,nonexistent,34,married,unemployed,9years,no,no,no,1.245770079,25,12,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
39822,jun,tue,mobile,1,-1,0,nonexistent,47,married,industrial,9years,no,no,no,0.699692461,25,18,0.713,23170.50804,-38.606,258.65125,-1.51929,FALSE
36182,may,wed,landline,2,-1,0,nonexistent,32,married,professional,high.school,no,yes,no,1.256228727,24,12,1.27,23669.51229,-44.814,255.45575,-1.60866,TRUE
8503,jun,wed,landline,3,-1,0,nonexistent,58,single,administrative,university.degree,no,no,yes,0.960467608,28,19,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
18238,jul,wed,mobile,1,-1,0,nonexistent,36,divorced,administrative,university.degree,unknown,yes,yes,0.232798053,28,18,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
6272,may,tue,landline,2,-1,0,nonexistent,52,divorced,administrative,university.degree,no,no,no,0.222726896,28,14,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
11418,jun,fri,landline,1,-1,0,nonexistent,36,married,management,university.degree,no,yes,no,0.980453017,23,20,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
14003,jul,fri,landline,2,-1,0,nonexistent,31,single,administrative,high.school,unknown,no,no,2.026562657,25,22,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
19261,aug,wed,mobile,1,-1,0,nonexistent,52,married,technical,postgrad,unknown,no,no,1.120746653,28,23,4.967,24268.31739,-35.017,256.971,1.25118,FALSE
11285,jun,thu,landline,1,-1,0,nonexistent,29,married,administrative,9years,no,yes,no,0.050632157,27,19,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
40769,sep,fri,mobile,5,3,3,success,41,divorced,management,university.degree,no,no,no,0.718645461,24,16,0.879,23040.53484,-36.375,259.04725,-0.98307,TRUE
31974,may,thu,mobile,2,-1,0,nonexistent,30,married,industrial,4years,no,yes,no,1.069482106,25,10,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
1617,may,fri,landline,1,-1,0,nonexistent,51,married,industrial,high.school,no,no,no,0.049229487,23,13,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
34221,may,wed,landline,2,-1,0,nonexistent,29,married,industrial,9years,unknown,yes,no,1.255786813,23,15,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
29723,apr,mon,mobile,1,-1,0,nonexistent,40,married,professional,high.school,unknown,yes,no,0.500197392,23,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
26976,nov,thu,mobile,2,-1,0,nonexistent,34,married,technical,high.school,no,yes,yes,2.198603537,16,8,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
1384,may,thu,landline,2,-1,0,nonexistent,42,married,professional,high.school,unknown,no,yes,1.369741902,24,13,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
38314,oct,thu,mobile,2,3,1,success,74,married,retired,postgrad,no,yes,no,0.346538092,20,15,0.74,23290.73325,-26.093,254.18525,-3.03858,FALSE
27711,mar,mon,mobile,2,-1,0,nonexistent,26,single,full_time_education,9years,no,yes,no,0.995353275,19,6,1.811,23669.51229,-48.5,255.31825,-1.60866,TRUE
37797,aug,tue,mobile,1,-1,0,nonexistent,64,married,unknown,unknown,no,no,no,0.755426961,29,28,0.838,23563.21278,-30.458,253.55275,-2.59173,FALSE
11185,jun,thu,landline,1,-1,0,nonexistent,40,married,entrepreneur,university.degree,unknown,unknown,unknown,2.100395274,25,20,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
32490,may,fri,mobile,2,-1,0,nonexistent,52,married,professional,high.school,no,no,yes,2.090132763,24,13,1.313,23669.51229,-44.814,255.45575,-1.60866,FALSE
11806,jun,fri,landline,5,-1,0,nonexistent,29,married,industrial,unknown,unknown,no,yes,1.344875876,21,24,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
12220,jul,thu,landline,3,-1,0,nonexistent,51,married,professional,high.school,no,yes,no,1.158991705,32,17,4.966,24268.31739,-41.419,258.2745,1.25118,FALSE
15765,jul,mon,mobile,1,-1,0,nonexistent,24,single,full_time_education,high.school,no,no,no,0.428320854,22,21,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
39879,jun,wed,mobile,3,-1,0,nonexistent,29,married,administrative,high.school,no,yes,no,1.461081506,26,24,0.727,23170.50804,-38.606,258.65125,-1.51929,TRUE
30321,apr,thu,mobile,1,-1,0,nonexistent,30,single,entrepreneur,university.degree,no,yes,no,1.036668609,25,9,1.365,23669.51229,-45.687,255.95625,-1.60866,FALSE
28589,apr,wed,mobile,1,-1,0,nonexistent,37,married,administrative,university.degree,no,yes,no,0.32799656,21,10,1.415,23669.51229,-45.687,255.95625,-1.60866,TRUE
38068,sep,mon,mobile,1,-1,0,nonexistent,46,married,unemployed,university.degree,no,yes,yes,0.243909214,27,17,0.771,23290.73325,-28.906,254.04225,-3.03858,FALSE
7590,may,fri,landline,1,-1,0,nonexistent,47,married,unknown,unknown,unknown,no,no,2.529749104,22,15,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
5508,may,mon,landline,1,-1,0,nonexistent,52,married,industrial,9years,unknown,yes,no,1.004472411,25,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
35584,may,mon,mobile,1,-1,0,nonexistent,30,single,administrative,university.degree,unknown,yes,no,0.150164125,24,15,1.244,23669.51229,-44.814,255.45575,-1.60866,FALSE
18861,aug,mon,mobile,1,-1,0,nonexistent,55,married,industrial,4years,no,yes,no,1.710084713,32,23,4.97,24268.31739,-35.017,256.971,1.25118,FALSE
38021,sep,wed,mobile,1,-1,0,nonexistent,46,married,administrative,high.school,no,yes,no,2.090798359,22,19,0.781,23290.73325,-28.906,254.04225,-3.03858,TRUE
19432,aug,wed,mobile,3,-1,0,nonexistent,30,single,tradesman,university.degree,no,yes,yes,1.354756827,32,23,4.967,24268.31739,-35.017,256.971,1.25118,FALSE
22275,aug,thu,mobile,1,-1,0,nonexistent,44,divorced,administrative,university.degree,unknown,yes,yes,0.467057583,27,17,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
31119,may,wed,mobile,1,-1,1,failure,46,divorced,professional,9years,no,yes,no,1.146122722,22,13,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
9116,jun,fri,landline,2,-1,0,nonexistent,38,married,technical,postgrad,no,yes,no,1.529374357,24,19,4.967,24268.31739,-40.546,259.77875,1.25118,FALSE
34438,may,thu,mobile,3,-1,0,nonexistent,26,married,tradesman,high.school,no,no,no,0.233318803,29,14,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
31913,may,thu,mobile,2,-1,0,nonexistent,44,married,industrial,6years,no,no,yes,0.659605343,22,13,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
19971,aug,fri,mobile,1,-1,0,nonexistent,34,married,technical,postgrad,no,yes,no,0.008685395,29,20,4.966,24268.31739,-35.017,256.971,1.25118,FALSE
31291,may,wed,mobile,1,-1,0,nonexistent,55,married,retired,9years,unknown,no,no,0.238523033,27,13,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
16879,jul,thu,mobile,1,-1,0,nonexistent,43,married,technical,high.school,no,yes,no,0.847999309,26,17,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
12244,jul,thu,landline,10,-1,0,nonexistent,45,married,administrative,high.school,no,no,no,2.6708882,33,23,4.966,24268.31739,-41.419,258.2745,1.25118,FALSE
33625,may,wed,landline,6,-1,0,nonexistent,39,married,administrative,9years,unknown,yes,no,2.283628677,27,13,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
20574,aug,tue,mobile,8,-1,0,nonexistent,56,married,industrial,unknown,no,yes,no,0.3600163,28,22,4.966,24268.31739,-35.017,256.971,1.25118,FALSE
29656,apr,mon,mobile,1,-1,1,failure,31,single,administrative,university.degree,no,yes,no,1.103824022,23,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
26113,nov,wed,landline,2,-1,0,nonexistent,36,single,industrial,9years,no,no,yes,0.348688211,18,8,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
5387,may,fri,landline,3,-1,0,nonexistent,43,married,management,high.school,no,no,no,0.640057592,21,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
13361,jul,wed,mobile,1,-1,0,nonexistent,41,divorced,administrative,high.school,no,no,no,2.703959116,29,22,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
31100,may,wed,mobile,1,-1,1,failure,27,married,professional,high.school,no,yes,no,0.566482935,23,13,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
19459,aug,thu,mobile,1,-1,0,nonexistent,47,married,industrial,4years,no,yes,no,0.408536605,26,20,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
3617,may,fri,landline,2,-1,0,nonexistent,53,married,industrial,9years,no,no,no,0.063440416,23,11,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
33895,may,wed,mobile,2,-1,1,failure,45,married,industrial,9years,no,no,no,0.49141543,23,12,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
18868,aug,mon,mobile,1,-1,0,nonexistent,33,divorced,administrative,university.degree,no,yes,no,4.149530463,30,18,4.97,24268.31739,-35.017,256.971,1.25118,FALSE
25393,nov,tue,mobile,2,-1,1,failure,48,married,tradesman,university.degree,no,yes,no,1.724114622,12,9,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
39737,may,wed,mobile,1,-1,1,failure,84,married,retired,9years,no,yes,no,0.874178349,28,15,0.697,23249.88453,-38.8,258.159,-1.60866,FALSE
16,may,mon,landline,1,-1,0,nonexistent,35,married,industrial,6years,no,yes,no,0.420483378,21,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
1556,may,thu,landline,2,-1,0,nonexistent,29,married,entrepreneur,university.degree,no,yes,no,1.554212118,21,12,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
24045,oct,tue,landline,1,-1,0,nonexistent,43,married,industrial,9years,no,no,no,1.423043577,19,17,4.86,24118.38402,-39.188,257.9445,-0.08937,FALSE
15732,jul,mon,mobile,1,-1,0,nonexistent,27,married,industrial,9years,no,no,yes,2.97093708,32,20,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
28335,apr,wed,mobile,1,-1,0,nonexistent,37,married,technical,postgrad,unknown,yes,yes,0.565106826,21,8,1.445,23669.51229,-45.687,255.95625,-1.60866,FALSE
28250,apr,tue,mobile,2,-1,0,nonexistent,33,single,industrial,postgrad,no,no,no,0.720320726,24,8,1.453,23669.51229,-45.687,255.95625,-1.60866,FALSE
12095,jun,fri,landline,2,-1,0,nonexistent,29,divorced,professional,high.school,no,yes,no,1.548923805,28,18,4.947,24268.31739,-40.546,259.77875,1.25118,FALSE
1034,may,wed,landline,1,-1,0,nonexistent,44,married,management,university.degree,no,no,no,0.308873527,26,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
28993,apr,fri,mobile,1,-1,1,failure,41,married,industrial,9years,unknown,no,yes,0.924755829,22,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
7832,jun,mon,landline,1,-1,0,nonexistent,35,married,industrial,6years,no,yes,yes,1.165162332,27,17,4.865,24268.31739,-40.546,259.77875,1.25118,FALSE
25467,nov,wed,mobile,1,-1,0,nonexistent,58,married,retired,postgrad,no,no,no,0.628428155,17,9,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
7267,may,thu,landline,2,-1,0,nonexistent,48,married,professional,high.school,no,yes,no,1.854920582,27,14,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
8781,jun,thu,landline,1,-1,0,nonexistent,35,married,industrial,unknown,no,no,yes,0.432914003,25,19,4.866,24268.31739,-40.546,259.77875,1.25118,FALSE
26408,nov,thu,mobile,1,-1,0,nonexistent,31,single,entrepreneur,university.degree,no,yes,no,1.894373428,17,10,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
25804,nov,wed,mobile,3,-1,0,nonexistent,35,single,tradesman,university.degree,no,yes,no,0.492954047,19,8,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
21848,aug,wed,mobile,2,-1,0,nonexistent,36,married,technical,high.school,unknown,yes,no,0.612457978,31,22,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
24882,nov,tue,mobile,1,-1,0,nonexistent,39,single,administrative,high.school,no,yes,yes,0.5687261,17,9,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
37244,aug,fri,mobile,1,-1,2,failure,33,married,industrial,9years,no,no,no,1.563773407,31,20,0.881,23563.21278,-30.458,253.55275,-2.59173,FALSE
7658,may,fri,landline,3,-1,0,nonexistent,33,single,administrative,high.school,no,yes,no,1.47806523,26,15,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
16482,jul,wed,mobile,9,-1,0,nonexistent,28,single,management,university.degree,no,yes,no,1.309817219,29,17,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
30328,apr,thu,mobile,1,-1,1,failure,57,married,retired,university.degree,no,no,no,1.655454189,24,9,1.365,23669.51229,-45.687,255.95625,-1.60866,FALSE
34827,may,thu,mobile,4,-1,0,nonexistent,28,single,full_time_education,university.degree,no,no,yes,1.872104321,25,12,1.266,23669.51229,-44.814,255.45575,-1.60866,TRUE
3006,may,wed,landline,2,-1,0,nonexistent,28,married,professional,unknown,no,no,no,0.159034227,23,12,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
12077,jun,fri,landline,1,-1,0,nonexistent,35,single,technical,postgrad,no,no,no,0.68962817,25,23,4.947,24268.31739,-40.546,259.77875,1.25118,FALSE
17205,jul,fri,mobile,3,-1,0,nonexistent,54,married,retired,postgrad,no,no,yes,1.568994638,31,18,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
25487,nov,wed,mobile,1,-1,0,nonexistent,32,single,technical,university.degree,no,yes,no,1.623472216,19,10,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
32808,may,mon,mobile,1,-1,0,nonexistent,34,unknown,administrative,university.degree,no,no,no,1.56407454,19,14,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
28160,apr,mon,mobile,1,-1,0,nonexistent,43,married,professional,postgrad,no,no,no,1.693423001,22,9,1.466,23669.51229,-45.687,255.95625,-1.60866,FALSE
38568,oct,thu,mobile,2,-1,0,nonexistent,36,married,technical,university.degree,no,yes,yes,0.132519618,18,14,0.722,23290.73325,-26.093,254.18525,-3.03858,FALSE
21317,aug,mon,mobile,3,-1,0,nonexistent,41,married,tradesman,university.degree,no,no,no,0.736295414,23,20,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
22653,aug,fri,mobile,4,-1,0,nonexistent,35,single,technical,postgrad,no,no,yes,1.702431065,30,22,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
27032,nov,fri,mobile,5,-1,0,nonexistent,31,married,administrative,university.degree,no,yes,no,0.506830392,17,10,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
29224,apr,fri,mobile,2,-1,0,nonexistent,41,married,industrial,4years,unknown,yes,no,1.839005671,22,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
8501,jun,wed,landline,1,-1,0,nonexistent,34,married,entrepreneur,4years,no,yes,no,1.937510171,24,19,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
31422,may,wed,mobile,2,-1,1,failure,33,single,administrative,university.degree,no,yes,no,0.78215315,23,11,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
33942,may,wed,landline,2,-1,1,failure,27,single,industrial,unknown,no,yes,no,1.834056396,21,12,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
27776,mar,mon,mobile,2,-1,1,failure,32,single,management,university.degree,no,no,no,0.661748902,15,5,1.703,23669.51229,-48.5,255.31825,-1.60866,FALSE
6167,may,tue,landline,1,-1,0,nonexistent,52,married,industrial,9years,no,yes,no,0.431225002,24,14,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
9178,jun,fri,landline,3,-1,0,nonexistent,39,married,administrative,high.school,unknown,yes,no,2.000652463,24,21,4.967,24268.31739,-40.546,259.77875,1.25118,FALSE
22015,aug,wed,mobile,3,-1,0,nonexistent,37,married,administrative,university.degree,no,yes,no,2.463953842,30,20,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
22746,aug,mon,mobile,2,-1,0,nonexistent,32,single,administrative,university.degree,no,no,yes,0.415674446,32,19,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
15294,jul,thu,mobile,4,-1,0,nonexistent,42,married,professional,high.school,no,no,no,1.034312902,27,20,4.958,24268.31739,-41.419,258.2745,1.25118,TRUE
5234,may,fri,landline,2,-1,0,nonexistent,43,married,administrative,postgrad,no,no,no,0.238559161,23,16,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
3356,may,thu,landline,1,-1,0,nonexistent,25,single,industrial,9years,unknown,yes,no,1.936974531,22,13,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
33677,may,wed,landline,1,-1,1,failure,33,single,technical,university.degree,no,no,no,2.437127357,24,13,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
3123,may,thu,landline,1,-1,0,nonexistent,32,married,domestic,4years,no,no,no,0.783924196,25,13,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
16877,jul,thu,mobile,5,-1,0,nonexistent,57,married,industrial,unknown,no,yes,no,0.902743964,37,21,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
17224,jul,fri,mobile,12,-1,0,nonexistent,26,married,professional,high.school,no,yes,no,1.062664081,31,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
16003,jul,tue,mobile,3,-1,0,nonexistent,37,married,administrative,university.degree,no,yes,no,0.777949678,32,20,4.961,24268.31739,-41.419,258.2745,1.25118,FALSE
5419,may,fri,landline,16,-1,0,nonexistent,34,married,management,unknown,no,yes,no,0.272909042,24,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
36363,jun,tue,mobile,1,3,2,success,31,single,industrial,9years,no,yes,yes,0.356093469,26,21,1.262,23563.21278,-39.576,255.64825,-2.59173,TRUE
23585,aug,thu,mobile,5,-1,0,nonexistent,30,single,technical,postgrad,no,yes,no,0.1863034,33,24,4.962,24268.31739,-35.017,256.971,1.25118,FALSE
14564,jul,tue,landline,1,-1,0,nonexistent,48,married,industrial,4years,unknown,yes,no,0.246629573,29,22,4.961,24268.31739,-41.419,258.2745,1.25118,FALSE
35815,may,mon,mobile,2,-1,0,nonexistent,26,single,entrepreneur,high.school,no,yes,no,1.476001774,25,10,1.244,23669.51229,-44.814,255.45575,-1.60866,FALSE
10459,jun,mon,landline,20,-1,0,nonexistent,41,married,industrial,9years,no,no,no,2.297144114,27,18,4.96,24268.31739,-40.546,259.77875,1.25118,FALSE
8073,jun,mon,landline,2,-1,0,nonexistent,41,single,industrial,4years,no,no,no,0.723304804,26,17,4.865,24268.31739,-40.546,259.77875,1.25118,FALSE
40698,sep,mon,mobile,7,3,5,success,29,single,technical,postgrad,no,yes,no,0.153006864,25,21,0.879,23040.53484,-36.375,259.04725,-0.98307,FALSE
26347,nov,thu,mobile,5,-1,0,nonexistent,31,single,technical,university.degree,no,yes,no,1.173022461,18,10,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
4501,may,tue,landline,3,-1,0,nonexistent,44,married,industrial,9years,no,yes,yes,0.818675681,26,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
9831,jun,wed,landline,1,-1,0,nonexistent,47,married,management,university.degree,no,yes,no,1.874401286,25,19,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
23742,aug,thu,mobile,10,-1,0,nonexistent,31,divorced,administrative,high.school,no,no,no,3.547810013,26,20,4.962,24268.31739,-35.017,256.971,1.25118,FALSE
31440,may,wed,landline,4,-1,0,nonexistent,34,married,administrative,university.degree,no,no,no,0.702685801,27,14,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
14981,jul,thu,mobile,1,-1,0,nonexistent,32,single,administrative,9years,no,no,no,0.632747964,28,17,4.958,24268.31739,-41.419,258.2745,1.25118,FALSE
27741,mar,thu,mobile,2,-1,0,nonexistent,44,married,management,6years,no,yes,no,1.020171349,13,7,1.757,23669.51229,-48.5,255.31825,-1.60866,FALSE
25905,nov,wed,mobile,1,-1,1,failure,30,married,industrial,9years,no,yes,no,0.19842656,23,8,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
39529,apr,tue,mobile,1,-1,0,nonexistent,27,single,administrative,university.degree,no,yes,no,0.362159847,19,8,0.646,23249.88453,-33.562,257.80975,-1.60866,FALSE
17835,jul,tue,landline,2,-1,0,nonexistent,57,divorced,administrative,high.school,unknown,yes,no,0.268093141,23,20,4.961,24268.31739,-41.419,258.2745,1.25118,FALSE
4184,may,mon,landline,2,-1,0,nonexistent,38,single,technical,postgrad,no,no,no,0.828524884,22,12,4.858,24096.1029,-35.308,258.4835,0.98307,FALSE
19354,aug,wed,mobile,1,-1,0,nonexistent,45,married,industrial,4years,unknown,no,no,2.635742646,28,24,4.967,24268.31739,-35.017,256.971,1.25118,FALSE
36811,jun,mon,mobile,1,3,1,success,29,single,administrative,high.school,no,yes,no,0.586706597,24,20,1.26,23563.21278,-39.576,255.64825,-2.59173,TRUE
26140,nov,wed,mobile,3,-1,1,failure,54,married,management,6years,no,yes,no,1.46906417,18,8,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
13846,jul,fri,mobile,1,-1,0,nonexistent,37,married,industrial,9years,no,yes,no,1.182841375,39,23,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
4360,may,tue,landline,2,-1,0,nonexistent,39,married,unemployed,postgrad,no,no,yes,1.73839101,25,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
10263,jun,mon,landline,2,-1,0,nonexistent,49,married,retired,4years,no,no,no,0.533499694,24,21,4.96,24268.31739,-40.546,259.77875,1.25118,FALSE
15081,jul,thu,mobile,1,-1,0,nonexistent,50,married,industrial,unknown,unknown,no,no,3.516947514,26,22,4.958,24268.31739,-41.419,258.2745,1.25118,FALSE
18947,aug,mon,mobile,1,-1,0,nonexistent,50,married,industrial,9years,unknown,yes,no,2.754466998,31,20,4.97,24268.31739,-35.017,256.971,1.25118,FALSE
8359,jun,tue,landline,2,-1,0,nonexistent,29,single,industrial,high.school,no,yes,no,3.241516541,26,21,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
13111,jul,wed,mobile,3,-1,0,nonexistent,52,married,retired,postgrad,no,yes,no,0.210517985,31,21,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
26814,nov,thu,mobile,3,-1,0,nonexistent,50,married,unemployed,high.school,no,no,no,1.135855099,17,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
8455,jun,tue,landline,21,-1,0,nonexistent,32,divorced,tradesman,university.degree,no,no,yes,0.993333262,25,18,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
20191,aug,mon,mobile,2,-1,0,nonexistent,29,married,administrative,university.degree,no,no,no,0.297709777,30,21,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
6143,may,tue,landline,1,-1,0,nonexistent,31,married,industrial,9years,no,no,no,2.805290842,26,14,4.857,24096.1029,-35.308,258.4835,0.98307,TRUE
18513,jul,thu,mobile,1,-1,0,nonexistent,56,divorced,technical,university.degree,unknown,yes,no,1.172744764,34,23,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
26670,nov,thu,mobile,1,-1,0,nonexistent,37,divorced,industrial,postgrad,no,yes,no,1.298614324,17,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
26717,nov,thu,mobile,2,-1,0,nonexistent,55,single,technical,university.degree,unknown,yes,yes,3.133676819,16,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
33427,may,tue,mobile,1,-1,0,nonexistent,49,married,retired,4years,unknown,yes,no,0.681040935,25,13,1.291,23669.51229,-44.814,255.45575,-1.60866,FALSE
23048,aug,tue,mobile,1,-1,0,nonexistent,44,married,administrative,university.degree,no,no,no,0.583070846,27,24,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
23762,aug,thu,mobile,13,-1,0,nonexistent,43,married,administrative,university.degree,no,yes,no,4.123506759,30,25,4.962,24268.31739,-35.017,256.971,1.25118,FALSE
20863,aug,thu,mobile,1,-1,0,nonexistent,31,married,technical,postgrad,no,yes,no,1.292936574,33,21,4.964,24268.31739,-35.017,256.971,1.25118,TRUE
24951,nov,tue,mobile,1,-1,0,nonexistent,32,divorced,technical,postgrad,no,yes,no,1.247639812,20,9,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
9905,jun,wed,landline,4,-1,0,nonexistent,41,married,industrial,6years,unknown,yes,no,1.824934908,23,21,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
